"GlobalID"	"hafasID"	"Langname"	"Kurzname"	"Mast"	"Gleis/Steig"	"Geopos(Lat)"	"Geopos(Long)"	"Tarifzone"	"Barrierefreiheit"	"Linien"
"de:07314:1020"	"1020"	"Filmfestival"	"LIFF"	"102041"	"A"	49.4746281	8.4556081	"94"	"Keine"	"577-E"
"de:08221:1023"	"1023"	"Forstquelle"	"BGFQ"	"102311"	"B"	49.38073	8.70622	"125"	"Keine"	"39-39A"
"de:08221:1023"	"1023"	"Forstquelle"	"BGFQ"	"102312"	"A"	49.38135	8.7063189	"125"	"Keine"	"39-39A"
"de:08221:1023"	"1023"	"Forstquelle"	"BGFQ"	"102342"	"V1"	49.3803439	8.7041361	"125"	"Keine"	"39-39A"
"de:08221:1023"	"1023"	"Forstquelle"	"BGFQ"	"102343"	"V2"	49.3805661	8.7045131	"125"	"Keine"	"39-39A"
"de:08221:1033"	"1033"	"Ziegelhausen Altes Rathaus"	"ZHAR"	"103311"	"A"	49.4179289	8.7590231	"116"	"Keine"	"33-33,34-34,36-36,36-E"
"de:08221:1041"	"1041"	"Sitzbuchweg Nord"	"ZHSD"	"104111"	"A"	49.4388981	8.7530039	"116"	"Keine"	""
"de:08221:1041"	"1041"	"Sitzbuchweg Nord"	"ZHSD"	"104112"	"B"	49.43905	8.7530489	"116"	"Keine"	""
"de:08221:1042"	"1042"	"Sitzbuchweg Mitte"	"ZHSI"	"104211"	"A"	49.4367419	8.7533369	"116"	"Keine"	""
"de:08221:1042"	"1042"	"Sitzbuchweg Mitte"	"ZHSI"	"104212"	"B"	49.4368361	8.7534811	"116"	"Keine"	""
"de:08221:1046"	"1046"	"Kirchenbergweg"	"ZHKB"	"104611"	"A"	49.4335761	8.7505881	"116"	"Keine"	""
"de:08221:1046"	"1046"	"Kirchenbergweg"	"ZHKB"	"104612"	"B"	49.4335761	8.7505881	"116"	"Keine"	""
"de:08221:1049"	"1049"	"Ezanvillestraße"	"ZHEZ"	"104911"	"A"	49.4316889	8.7501211	"116"	"Keine"	""
"de:08221:1049"	"1049"	"Ezanvillestraße"	"ZHEZ"	"104912"	"B"	49.4316889	8.7501211	"116"	"Keine"	""
"de:08221:1062"	"1062"	"Gutleuthofhang"	"SBGH"	"106211"	"A"	49.4127511	8.76665	"116"	"Keine"	"36-36,36-E"
"de:08226:1067"	"1067"	"St.-Martin-Straße"	"EDSM"	"106712"	"A"	49.44572	8.6156881	"115"	"Keine"	"42-42,42-E,505-5"
"de:08221:1079"	"1079"	"Im Hofert"	"SBIH"	"107911"	"A"	49.4120669	8.7690031	"116"	"Keine"	"36-36,36-E"
"de:08221:1081"	"1081"	"Redtenbacherstraße"	"RSRB"	"108111"	"A"	49.362995	8.6814989	"125"	"Keine"	"27-27,27-E"
"de:08221:1084"	"1084"	"Sportplatz"	"SBSP"	"108411"	"A"	49.4107811	8.7718689	"116"	"Keine"	"36-36,36-E"
"de:08221:1086"	"1086"	"Bärenbach Nord"	"ZHBN"	"108612"	"A"	49.4146039	8.7743569	"116"	"Keine"	"36-36,36-E"
"de:08221:1088"	"1088"	"Im Anger"	"SBIA"	"108811"	"A"	49.4116519	8.766955	"116"	"Keine"	"36-36,36-E"
"de:08221:1091"	"1091"	"Bärenbach Süd"	"ZHBS"	"109111"	"A"	49.4135111	8.7755069	"116"	"Keine"	"36-36,36-E"
"de:08221:1091"	"1091"	"Bärenbach Süd"	"ZHBS"	"109141"	"A"	49.4135111	8.7755069	"116"	"Keine"	"36-36,36-E"
"de:08221:1093"	"1093"	"Gutleuthofweg"	"SBGW"	"109311"	"A"	49.41423	8.7642331	"116"	"Keine"	"36-36,36-E"
"de:08221:1094"	"1094"	"HITS"	"SBHI"	"109411"	"A"	49.4150419	8.7366281	"116"	"Keine"	"30-30,30-E"
"de:08221:1094"	"1094"	"HITS"	"SBHI"	"109412"	"B"	49.4150419	8.7366281	"116"	"Keine"	"30-30,30-E"
"de:08221:1102"	"1102"	"Villa Schmeil"	"SBVS"	"110211"	"A"	49.4158889	8.7321731	"125"	"Keine"	"30-30,30-E"
"de:08221:1102"	"1102"	"Villa Schmeil"	"SBVS"	"110212"	"B"	49.4158889	8.7321731	"125"	"Keine"	"30-30,30-E"
"de:08221:1104"	"1104"	"Hirtenaue"	"ZHHA"	"110411"	"A"	49.4263319	8.7597781	"116"	"Keine"	"36-36,36-E"
"de:08221:1106"	"1106"	"Schleifengrundweg"	"ZHSL"	"110611"	"B"	49.423895	8.7578461	"116"	"Keine"	"36-36,36-E"
"de:08221:1106"	"1106"	"Schleifengrundweg"	"ZHSL"	"110612"	"A"	49.4239011	8.7578189	"116"	"Keine"	"36-36,36-E"
"de:08221:1107"	"1107"	"Hirtenbrunnenweg"	"ZHHB"	"110711"	"B"	49.4226331	8.7563369	"116"	"Keine"	"36-36,36-E"
"de:08221:1107"	"1107"	"Hirtenbrunnenweg"	"ZHHB"	"110712"	"A"	49.4226269	8.7564	"116"	"Keine"	"36-36,36-E"
"de:08221:1108"	"1108"	"Am Bächenbuckel"	"ZHAB"	"110811"	"B"	49.4228961	8.760245	"116"	"Keine"	"36-36,36-E"
"de:08221:1108"	"1108"	"Am Bächenbuckel"	"ZHAB"	"110812"	"A"	49.4231589	8.7607481	"116"	"Keine"	"36-36,36-E"
"de:08221:1109"	"1109"	"Moselbrunnenweg"	"ZHMW"	"110911"	"B"	49.4221831	8.7604961	"116"	"Keine"	"36-36,36-E"
"de:08221:1109"	"1109"	"Moselbrunnenweg"	"ZHMW"	"110912"	"A"	49.4225511	8.7606939	"116"	"Keine"	"36-36,36-E"
"de:08226:1110"	"1110"	"Heddesheim-Hirschberg Bahnhof DB"	"GRDB"	"111011"	""	49.5092131	8.6329089	"95"	""	"627-627,627-E,629-629,630-630,630-E"
"de:08226:1110"	"1110"	"Heddesheim-Hirschberg Bahnhof DB"	"GRDB"	"111012"	""	49.5092481	8.6327289	"95"	""	"627-627,627-E,629-629,630-630,630-E"
"de:08226:1111"	"1111"	"Heddesheim Blumenstraße"	"HEBL"	"111111"	""	49.5050589	8.6083939	"95"	""	"627-627,629-629,630-630,630-E"
"de:08226:1111"	"1111"	"Heddesheim Blumenstraße"	"HEBL"	"111112"	""	49.5051119	8.6083219	"95"	""	"627-627,629-629,630-630,630-E"
"de:08226:1112"	"1112"	"Heddesheim Gewerbegebiet"	"HEGE"	"111211"	""	49.5086531	8.6279231	"95"	""	"627-627,629-629,630-630"
"de:08226:1112"	"1112"	"Heddesheim Gewerbegebiet"	"HEGE"	"111212"	""	49.50895	8.6292711	"95"	""	"627-627,629-629,630-630"
"de:08226:1114"	"1114"	"Heddesheim Rathaus"	"HERH"	"111411"	""	49.5046511	8.6023661	"95"	""	"627-627,629-629,630-630"
"de:08226:1114"	"1114"	"Heddesheim Rathaus"	"HERH"	"111412"	""	49.5046631	8.6024019	"95"	""	"627-627,629-629,630-630"
"de:08226:1115"	"1115"	"Heddesheim Siedlung"	"HESI"	"111511"	""	49.5024931	8.6136489	"95"	""	"629-629,630-630"
"de:08226:1115"	"1115"	"Heddesheim Siedlung"	"HESI"	"111512"	""	49.5025919	8.6128939	"95"	""	"629-629,630-630"
"de:08221:1116"	"1116"	"Klingenweg"	"ZHKW"	"111611"	"B"	49.4225739	8.7640811	"116"	"Keine"	"36-36,36-E"
"de:08221:1116"	"1116"	"Klingenweg"	"ZHKW"	"111612"	"A"	49.422715	8.7641619	"116"	"Keine"	"36-36,36-E"
"de:08221:1117"	"1117"	"Karl-Christ-Straße"	"ZHKC"	"111711"	"B"	49.4211719	8.7608561	"116"	"Keine"	"36-36,36-E"
"de:08221:1117"	"1117"	"Karl-Christ-Straße"	"ZHKC"	"111712"	"A"	49.42116	8.7608919	"116"	"Keine"	"36-36,36-E"
"de:08221:1119"	"1119"	"Neckarmünzplatz"	"ASNP"	"111912"	"A"	49.4137619	8.7131731	"125"	"Keine"	"20-20,20-E,31-31,32-32,322-M2,324-E,324-M4,33-33,33-E,35-35,35-35E,35-E,433-E"
"de:08221:1120"	"1120"	"Am Götzenberg"	"BGAG"	"112011"	"B"	49.3720211	8.7013689	"125"	"Keine"	"27-27,27-E,33-33,39-39A,39-E"
"de:08221:1120"	"1120"	"Am Götzenberg"	"BGAG"	"112012"	"A"	49.3720861	8.7015761	"125"	"Keine"	"27-27,27-E,33-33,39-39A,39-E"
"de:08221:1121"	"1121"	"Boxbergring"	"BGBR"	"112111"	"A"	49.3782739	8.7042981	"125"	"Keine"	"29-29,29-29E,29-E,321-E,321-M1,33-33,39-39A"
"de:08221:1121"	"1121"	"Boxbergring"	"BGBR"	"112113"	"B"	49.3781861	8.7042619	"125"	"Keine"	"29-29,29-29E,29-E,321-E,321-M1,33-33,39-39A"
"de:08221:1121"	"1121"	"Boxbergring"	"BGBR"	"112141"	"V1"	49.3791219	8.7025369	"125"	"Keine"	"29-29,29-29E,29-E,321-E,321-M1,33-33,39-39A"
"de:08221:1121"	"1121"	"Boxbergring"	"BGBR"	"112142"	"V2"	49.3781039	8.702735	"125"	"Keine"	"29-29,29-29E,29-E,321-E,321-M1,33-33,39-39A"
"de:08221:1122"	"1122"	"Buchwaldweg"	"BGBW"	"112211"	"A"	49.3704011	8.7052589	"125"	"Keine"	"27-27,27-E,29-29,29-29E,29-E,321-E,321-M1,33-33,39-39A"
"de:08221:1123"	"1123"	"Fernheizwerk"	"BGFW"	"112311"	"A"	49.3761331	8.7068219	"125"	"Rampe"	"29-29,29-29E,29-E,321-E,321-M1,33-33,39-39A"
"de:08221:1124"	"1124"	"Haselnussweg"	"BGHW"	"112411"	"C"	49.3745419	8.7026539	"125"	"Keine"	"27-27,27-E,29-29,29-29E,29-E,321-E,321-M1,33-33,39-39A"
"de:08221:1124"	"1124"	"Haselnussweg"	"BGHW"	"112412"	"B"	49.37401	8.7030761	"125"	"Keine"	"27-27,27-E,29-29,29-29E,29-E,321-E,321-M1,33-33,39-39A"
"de:08221:1124"	"1124"	"Haselnussweg"	"BGHW"	"112414"	"A"	49.37408	8.7031211	"125"	"Keine"	"27-27,27-E,29-29,29-29E,29-E,321-E,321-M1,33-33,39-39A"
"de:08221:1124"	"1124"	"Haselnussweg"	"BGHW"	"112441"	"V1"	49.3750219	8.7015761	"125"	"Keine"	"27-27,27-E,29-29,29-29E,29-E,321-E,321-M1,33-33,39-39A"
"de:08221:1124"	"1124"	"Haselnussweg"	"BGHW"	"112442"	"V2"	49.3746419	8.7017019	"125"	"Keine"	"27-27,27-E,29-29,29-29E,29-E,321-E,321-M1,33-33,39-39A"
"de:08221:1125"	"1125"	"Im Eichwald"	"BGIE"	"112511"	"A"	49.37239	8.70622	"125"	"Rampe"	"29-29,29-29E,29-E,321-E,321-M1,33-33"
"de:08221:1126"	"1126"	"Louise-Ebert-Zentrum"	"BGEZ"	"112611"	"A"	49.3730039	8.7037319	"125"	"Keine"	"27-27,27-27E,27-E,29-29,29-29E,29-E,321-E,321-M1,39-39A"
"de:08221:1126"	"1126"	"Louise-Ebert-Zentrum"	"BGEZ"	"112612"	"B"	49.3728281	8.7036511	"125"	"Keine"	"27-27,27-27E,27-E,29-29,29-29E,29-E,321-E,321-M1,39-39A"
"de:08221:1127"	"1127"	"Emmertsgrund"	"EGES"	"112711"	"A"	49.3589169	8.70446	"125"	"Keine"	"27-27,27-27E,27-E,321-E,321-M1,324-E,325-E,33-33,33-33E,33-E,34-E,39-39A,39-E"
"de:08221:1127"	"1127"	"Emmertsgrund"	"EGES"	"112712"	"B"	49.3593561	8.703885	"125"	"Keine"	"27-27,27-27E,27-E,321-E,321-M1,324-E,325-E,33-33,33-33E,33-E,34-E,39-39A,39-E"
"de:08221:1128"	"1128"	"Forum"	"EGFO"	"112811"	"B"	49.3640769	8.7056811	"125"	"Rampe"	"27-27,27-27E,27-E,321-E,321-M1,33-33,33-33E,33-E,39-39A"
"de:08221:1128"	"1128"	"Forum"	"EGFO"	"112812"	"A"	49.3640889	8.7055461	"125"	"Keine"	"27-27,27-27E,27-E,321-E,321-M1,33-33,33-33E,33-E,39-39A"
"de:08221:1128"	"1128"	"Forum"	"EGFO"	"112842"	"A"	49.36458	8.7060761	"125"	"Keine"	"27-27,27-27E,27-E,321-E,321-M1,33-33,33-33E,33-E,39-39A"
"de:08221:1129"	"1129"	"Jaspersstraße"	"EGJS"	"112911"	"B"	49.3613569	8.703435	"125"	"Keine"	"27-27,27-27E,27-E,321-E,321-M1,33-33,33-33E,33-E,39-39A"
"de:08221:1129"	"1129"	"Jaspersstraße"	"EGJS"	"112912"	"A"	49.3610061	8.7032739	"125"	"Keine"	"27-27,27-27E,27-E,321-E,321-M1,33-33,33-33E,33-E,39-39A"
"de:08221:1130"	"1130"	"Mombertplatz"	"EGMP"	"113011"	"A"	49.3695531	8.704055	"125"	"Rampe"	"27-27,27-27E,27-E,29-29,29-29E,29-E,321-E,321-M1,33-33,33-33E,33-E,39-39A,39-E"
"de:08221:1130"	"1130"	"Mombertplatz"	"EGMP"	"113012"	"D"	49.369225	8.7041989	"125"	"Keine"	"27-27,27-27E,27-E,29-29,29-29E,29-E,321-E,321-M1,33-33,33-33E,33-E,39-39A,39-E"
"de:08221:1130"	"1130"	"Mombertplatz"	"EGMP"	"113014"	"C"	49.3690789	8.70428	"125"	"Keine"	"27-27,27-27E,27-E,29-29,29-29E,29-E,321-E,321-M1,33-33,33-33E,33-E,39-39A,39-E"
"de:08221:1130"	"1130"	"Mombertplatz"	"EGMP"	"113016"	"B"	49.3693539	8.7052411	"125"	"Keine"	"27-27,27-27E,27-E,29-29,29-29E,29-E,321-E,321-M1,33-33,33-33E,33-E,39-39A,39-E"
"de:08221:1131"	"1131"	"HD Otto-Hahn-Straße"	"EGOH"	"113111"	"B"	49.36602	8.7047561	"125"	"Keine"	"27-27,27-27E,27-E,321-E,321-M1,33-33,33-33E,33-E,39-39A"
"de:08221:1131"	"1131"	"HD Otto-Hahn-Straße"	"EGOH"	"113112"	"A"	49.3658731	8.7050969	"125"	"Keine"	"27-27,27-27E,27-E,321-E,321-M1,33-33,33-33E,33-E,39-39A"
"de:08221:1132"	"1132"	"Biethsstraße"	"HHBI"	"113221"	"A"	49.4298719	8.6824869	"125"	"Keine"	"24-24,24-E,26-26,26-E,5-5,5-E,505-5,523-23,524-24,525-5"
"de:08221:1132"	"1132"	"Biethsstraße"	"HHBI"	"113222"	"B"	49.4306781	8.6825139	"125"	"Keine"	"24-24,24-E,26-26,26-E,5-5,5-E,505-5,523-23,524-24,525-5"
"de:08221:1133"	"1133"	"Burgstraße"	"HHBS"	"113301"	"A"	49.4343531	8.6822439	"125"	"Keine"	"24-24,24-E,26-26,26-E,5-5,5-E,505-5,523-23,524-24,524-E,525-5,525-E,526-E"
"de:08221:1133"	"1133"	"Burgstraße"	"HHBS"	"113302"	"B"	49.4349719	8.68202	"125"	"Keine"	"24-24,24-E,26-26,26-E,5-5,5-E,505-5,523-23,524-24,524-E,525-5,525-E,526-E"
"de:08221:1133"	"1133"	"Burgstraße"	"HHBS"	"113331"	"C"	49.4343469	8.6820819	"125"	"Keine"	"24-24,24-E,26-26,26-E,5-5,5-E,505-5,523-23,524-24,524-E,525-5,525-E,526-E"
"de:08221:1133"	"1133"	"Burgstraße"	"HHBS"	"113332"	"D"	49.434155	8.6823881	"125"	"Keine"	"24-24,24-E,26-26,26-E,5-5,5-E,505-5,523-23,524-24,524-E,525-5,525-E,526-E"
"de:08221:1133"	"1133"	"Burgstraße"	"HHBS"	"113391"	""	49.43655	8.6813369	"125"	""	"24-24,24-E,26-26,26-E,5-5,5-E,505-5,523-23,524-24,524-E,525-5,525-E,526-E"
"de:08221:1133"	"1133"	"Burgstraße"	"HHBS"	"113393"	""	49.437175	8.6804389	"125"	""	"24-24,24-E,26-26,26-E,5-5,5-E,505-5,523-23,524-24,524-E,525-5,525-E,526-E"
"de:08221:1134"	"1134"	"Jellinekstraße"	"EGJE"	"113412"	"A"	49.3615211	8.7052769	"125"	"Rampe"	"27-27,27-E"
"de:08221:1135"	"1135"	"Kapellenweg"	"HHKW"	"113521"	"A"	49.4247311	8.6870769	"125"	"Ebenerdig"	"24-24,26-26,26-E,5-5,5-E,505-5,523-23,524-24,525-5"
"de:08221:1135"	"1135"	"Kapellenweg"	"HHKW"	"113522"	"B"	49.4250519	8.6863669	"125"	"Ebenerdig"	"24-24,26-26,26-E,5-5,5-E,505-5,523-23,524-24,525-5"
"de:08221:1135"	"1135"	"Kapellenweg"	"HHKW"	"113542"	"V1"	49.4253089	8.6859719	"125"	"Keine"	"24-24,26-26,26-E,5-5,5-E,505-5,523-23,524-24,525-5"
"de:08221:1136"	"1136"	"Hans-Thoma-Platz"	"HHHT"	"113601"	"A"	49.4274419	8.6829269	"125"	"Ebenerdig"	"21-21,21-E,24-24,24-E,26-26,26-E,38-38,38-E,5-5,5-E,505-5,521-21,523-23,524-24,525-5"
"de:08221:1136"	"1136"	"Hans-Thoma-Platz"	"HHHT"	"113602"	"B"	49.4279911	8.6833039	"125"	"Ebenerdig"	"21-21,21-E,24-24,24-E,26-26,26-E,38-38,38-E,5-5,5-E,505-5,521-21,523-23,524-24,525-5"
"de:08221:1136"	"1136"	"Hans-Thoma-Platz"	"HHHT"	"113603"	"C"	49.4276519	8.6832319	"125"	"Ebenerdig"	"21-21,21-E,24-24,24-E,26-26,26-E,38-38,38-E,5-5,5-E,505-5,521-21,523-23,524-24,525-5"
"de:08221:1136"	"1136"	"Hans-Thoma-Platz"	"HHHT"	"113613"	"E"	49.4279789	8.6841669	"125"	"Keine"	"21-21,21-E,24-24,24-E,26-26,26-E,38-38,38-E,5-5,5-E,505-5,521-21,523-23,524-24,525-5"
"de:08221:1136"	"1136"	"Hans-Thoma-Platz"	"HHHT"	"113614"	"D"	49.42816	8.6826569	"125"	"Keine"	"21-21,21-E,24-24,24-E,26-26,26-E,38-38,38-E,5-5,5-E,505-5,521-21,523-23,524-24,525-5"
"de:08221:1136"	"1136"	"Hans-Thoma-Platz"	"HHHT"	"113631"	"F"	49.4277631	8.6828731	"125"	"Keine"	"21-21,21-E,24-24,24-E,26-26,26-E,38-38,38-E,5-5,5-E,505-5,521-21,523-23,524-24,525-5"
"de:08221:1136"	"1136"	"Hans-Thoma-Platz"	"HHHT"	"113632"	"G"	49.4276461	8.6834211	"125"	"Keine"	"21-21,21-E,24-24,24-E,26-26,26-E,38-38,38-E,5-5,5-E,505-5,521-21,523-23,524-24,525-5"
"de:08221:1138"	"1138"	"Alois-Link-Platz"	"WSLP"	"113811"	"B"	49.400225	8.6913439	"125"	"Keine"	"39-39,39-39A,39-E,523-23"
"de:08221:1138"	"1138"	"Alois-Link-Platz"	"WSLP"	"113812"	"A"	49.3999261	8.691245	"125"	"Keine"	"39-39,39-39A,39-E,523-23"
"de:08221:1138"	"1138"	"Alois-Link-Platz"	"WSLP"	"113841"	"V1"	49.4000139	8.6906881	"125"	"Keine"	"39-39,39-39A,39-E,523-23"
"de:08221:1138"	"1138"	"Alois-Link-Platz"	"WSLP"	"113842"	"V2"	49.399885	8.6905089	"125"	"Keine"	"39-39,39-39A,39-E,523-23"
"de:08221:1139"	"1139"	"Alte Brücke"	"ASAB"	"113911"	"B"	49.41361	8.71073	"125"	"Keine"	"31-31,32-32,322-M2,324-E,324-M4,325-E,325-M5,34-34,35-35,35-35E,35-E,433-E"
"de:08221:1139"	"1139"	"Alte Brücke"	"ASAB"	"113912"	"A"	49.413435	8.7086461	"125"	"Keine"	"31-31,32-32,322-M2,324-E,324-M4,325-E,325-M5,34-34,35-35,35-35E,35-E,433-E"
"de:08221:1140"	"1140"	"Alter Kohlhof"	"KBAK"	"114011"	"B"	49.388385	8.7311481	"125"	"Keine"	"39-39,39-E"
"de:08221:1140"	"1140"	"Alter Kohlhof"	"KBAK"	"114012"	"A"	49.3880869	8.7311661	"125"	"Keine"	"39-39,39-E"
"de:08221:1141"	"1141"	"Bergfriedhof"	"SSBF"	"114121"	"B"	49.3954419	8.689925	"125"	"Ebenerdig"	"23-23,23-E,24-24,24-E,29-29,29-29E,29-E,321-E,321-M1,33-33E,33-E,523-23,524-24"
"de:08221:1141"	"1141"	"Bergfriedhof"	"SSBF"	"114122"	"A"	49.3956531	8.6898531	"125"	"Ebenerdig"	"23-23,23-E,24-24,24-E,29-29,29-29E,29-E,321-E,321-M1,33-33E,33-E,523-23,524-24"
"de:08221:1143"	"1143"	"Bethanienkrankenhaus"	"SSBK"	"114321"	"B"	49.392595	8.6902211	"125"	"Ebenerdig"	"23-23,23-E,24-24,24-E,321-E,321-M1,523-23,524-24"
"de:08221:1143"	"1143"	"Bethanienkrankenhaus"	"SSBK"	"114322"	"A"	49.3921211	8.6902119	"125"	"Ebenerdig"	"23-23,23-E,24-24,24-E,321-E,321-M1,523-23,524-24"
"de:08221:1144"	"1144"	"Betriebshof"	"BHBH"	"114405"	"C"	49.4076069	8.674725	"125"	"Rampe"	"20-20,20-E,21-21,21-E,22-22,22-E,23-E,24-24,24-E,26-26,26-E,32-32,32-E,322-E,322-M2,325-E,325-M5,33-33,34-34,34-34E,34-E,35-35,35-35E,35-E,433-E,5-5,505-5,521-21,524-24,524-E"
"de:08221:1144"	"1144"	"Betriebshof"	"BHBH"	"114411"	"C"	49.4076069	8.674725	"125"	"Rampe"	"20-20,20-E,21-21,21-E,22-22,22-E,23-E,24-24,24-E,26-26,26-E,32-32,32-E,322-E,322-M2,325-E,325-M5,33-33,34-34,34-34E,34-E,35-35,35-35E,35-E,433-E,5-5,505-5,521-21,524-24,524-E"
"de:08221:1144"	"1144"	"Betriebshof"	"BHBH"	"114412"	"C"	49.4075139	8.6748331	"125"	"Rampe"	"20-20,20-E,21-21,21-E,22-22,22-E,23-E,24-24,24-E,26-26,26-E,32-32,32-E,322-E,322-M2,325-E,325-M5,33-33,34-34,34-34E,34-E,35-35,35-35E,35-E,433-E,5-5,505-5,521-21,524-24,524-E"
"de:08221:1144"	"1144"	"Betriebshof"	"BHBH"	"114421"	"B"	49.4078881	8.6764589	"125"	"Rampe"	"20-20,20-E,21-21,21-E,22-22,22-E,23-E,24-24,24-E,26-26,26-E,32-32,32-E,322-E,322-M2,325-E,325-M5,33-33,34-34,34-34E,34-E,35-35,35-35E,35-E,433-E,5-5,505-5,521-21,524-24,524-E"
"de:08221:1144"	"1144"	"Betriebshof"	"BHBH"	"114422"	"A"	49.4079231	8.6755431	"125"	"Rampe"	"20-20,20-E,21-21,21-E,22-22,22-E,23-E,24-24,24-E,26-26,26-E,32-32,32-E,322-E,322-M2,325-E,325-M5,33-33,34-34,34-34E,34-E,35-35,35-35E,35-E,433-E,5-5,505-5,521-21,524-24,524-E"
"de:08221:1144"	"1144"	"Betriebshof"	"BHBH"	"114423"	"E"	49.4075611	8.6745189	"125"	"Rampe"	"20-20,20-E,21-21,21-E,22-22,22-E,23-E,24-24,24-E,26-26,26-E,32-32,32-E,322-E,322-M2,325-E,325-M5,33-33,34-34,34-34E,34-E,35-35,35-35E,35-E,433-E,5-5,505-5,521-21,524-24,524-E"
"de:08221:1144"	"1144"	"Betriebshof"	"BHBH"	"114424"	"D"	49.4075139	8.6748331	"125"	"Rampe"	"20-20,20-E,21-21,21-E,22-22,22-E,23-E,24-24,24-E,26-26,26-E,32-32,32-E,322-E,322-M2,325-E,325-M5,33-33,34-34,34-34E,34-E,35-35,35-35E,35-E,433-E,5-5,505-5,521-21,524-24,524-E"
"de:08221:1144"	"1144"	"Betriebshof"	"BHBH"	"114426"	"F"	49.4072389	8.6748331	"125"	"Rampe"	"20-20,20-E,21-21,21-E,22-22,22-E,23-E,24-24,24-E,26-26,26-E,32-32,32-E,322-E,322-M2,325-E,325-M5,33-33,34-34,34-34E,34-E,35-35,35-35E,35-E,433-E,5-5,505-5,521-21,524-24,524-E"
"de:08221:1144"	"1144"	"Betriebshof"	"BHBH"	"114441"	"V1"	49.4077831	8.6741861	"125"	"Keine"	"20-20,20-E,21-21,21-E,22-22,22-E,23-E,24-24,24-E,26-26,26-E,32-32,32-E,322-E,322-M2,325-E,325-M5,33-33,34-34,34-34E,34-E,35-35,35-35E,35-E,433-E,5-5,505-5,521-21,524-24,524-E"
"de:08221:1144"	"1144"	"Betriebshof"	"BHBH"	"114442"	"V2"	49.4079761	8.6751211	"125"	"Keine"	"20-20,20-E,21-21,21-E,22-22,22-E,23-E,24-24,24-E,26-26,26-E,32-32,32-E,322-E,322-M2,325-E,325-M5,33-33,34-34,34-34E,34-E,35-35,35-35E,35-E,433-E,5-5,505-5,521-21,524-24,524-E"
"de:08221:1144"	"1144"	"Betriebshof"	"BHBH"	"114443"	"V3"	49.4087531	8.6758661	"125"	"Keine"	"20-20,20-E,21-21,21-E,22-22,22-E,23-E,24-24,24-E,26-26,26-E,32-32,32-E,322-E,322-M2,325-E,325-M5,33-33,34-34,34-34E,34-E,35-35,35-35E,35-E,433-E,5-5,505-5,521-21,524-24,524-E"
"de:08221:1144"	"1144"	"Betriebshof"	"BHBH"	"114444"	"V4"	49.4088061	8.6734861	"125"	"Keine"	"20-20,20-E,21-21,21-E,22-22,22-E,23-E,24-24,24-E,26-26,26-E,32-32,32-E,322-E,322-M2,325-E,325-M5,33-33,34-34,34-34E,34-E,35-35,35-35E,35-E,433-E,5-5,505-5,521-21,524-24,524-E"
"de:08221:1145"	"1145"	"Bierhelderhof"	"KBBH"	"114511"	"B"	49.3898819	8.7052589	"125"	"Keine"	"39-39,39-39A,39-E"
"de:08221:1145"	"1145"	"Bierhelderhof"	"KBBH"	"114512"	"A"	49.390145	8.705115	"125"	"Keine"	"39-39,39-39A,39-E"
"de:08221:1145"	"1145"	"Bierhelderhof"	"KBBH"	"114513"	"C"	49.3901569	8.7052139	"125"	"Keine"	"39-39,39-39A,39-E"
"de:08221:1146"	"1146"	"Bismarckplatz"	"BHBP"	"114601"	"A"	49.4098639	8.693195	"125"	"Ebenerdig"	"20-E,21-E,22-22,22-E,23-23,23-E,26-26,26-E,28-E,29-29,29-29E,29-E,30-30E,30-E,31-31,31-31E,31-E,32-32,32-E,321-E,321-M1,322-E,322-M2,323-E,323-M3,324-E,324-M4,325-E,325-M5,33-33,33-33E,33-E,34-34,34-34E,34-E,35-35,35-35E,35-E,37-E,39-39,39-39A,39-E,433-E,5-5,5-E,505-5,522-22,523-23,523-E,525-5,525-E"
"de:08221:1146"	"1146"	"Bismarckplatz"	"BHBP"	"114602"	"B"	49.40946	8.692925	"125"	"Ebenerdig"	"20-E,21-E,22-22,22-E,23-23,23-E,26-26,26-E,28-E,29-29,29-29E,29-E,30-30E,30-E,31-31,31-31E,31-E,32-32,32-E,321-E,321-M1,322-E,322-M2,323-E,323-M3,324-E,324-M4,325-E,325-M5,33-33,33-33E,33-E,34-34,34-34E,34-E,35-35,35-35E,35-E,37-E,39-39,39-39A,39-E,433-E,5-5,5-E,505-5,522-22,523-23,523-E,525-5,525-E"
"de:08221:1146"	"1146"	"Bismarckplatz"	"BHBP"	"114611"	"F"	49.4096711	8.6933019	"125"	"Keine"	"20-E,21-E,22-22,22-E,23-23,23-E,26-26,26-E,28-E,29-29,29-29E,29-E,30-30E,30-E,31-31,31-31E,31-E,32-32,32-E,321-E,321-M1,322-E,322-M2,323-E,323-M3,324-E,324-M4,325-E,325-M5,33-33,33-33E,33-E,34-34,34-34E,34-E,35-35,35-35E,35-E,37-E,39-39,39-39A,39-E,433-E,5-5,5-E,505-5,522-22,523-23,523-E,525-5,525-E"
